Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,currTime
565,0,0,0,0,0,0,0,0,0,0,2825
566,0,0,0,0,0,0,0,0,0,0,2830
567,0,0,0,0,0,0,0,0,0,0,2835
568,0,0,0,0,0,0,0,0,0,0,2840
569,0,0,0,0,0,0,0,0,0,0,2845
570,0,0,0,0,0,0,0,0,0,0,2850
571,0,0,0,0,0,0,0,0,0,0,2855
572,0,0,0,0,0,0,0,0,0,0,2860
573,0,0,0,0,0,0,0,0,0,0,2865
574,0,0,0,0,0,0,0,0,0,0,2870
575,0,0,0,0,0,0,0,0,0,0,2875
576,0,0,0,0,0,0,0,0,0,0,2880
577,0,0,0,0,0,0,0,0,0,0,2885
578,0,0,0,0,0,0,0,0,0,0,2890
579,0,0,0,0,0,0,0,0,0,0,2895
580,0,0,0,0,0,0,0,0,0,0,2900
581,0,0,0,0,0,0,0,0,0,0,2905
582,0,0,0,0,0,0,0,0,0,0,2910
583,0,0,0,0,0,0,0,0,0,0,2915
584,0,0,0,0,0,0,0,0,0,0,2920
585,0,0,0,0,0,0,0,0,0,0,2925
586,0,0,0,0,0,0,0,0,0,0,2930
587,0,0,0,0,0,0,0,0,0,0,2935
588,0,0,0,0,0,0,0,0,0,0,2940
589,0,0,0,0,0,0,0,0,0,0,2945
590,0,0,0,0,0,0,0,0,0,0,2950
591,0,0,0,0,0,0,0,0,0,0,2955
592,0,0,0,0,0,0,0,0,0,0,2960
593,0,0,0,0,0,0,0,0,0,0,2965
594,0,0,0,0,0,0,0,0,0,0,2970
595,0,0,0,0,0,0,0,0,0,0,2975
596,0,0,0,0,0,0,0,0,0,0,2980
597,0,0,0,0,0,0,0,0,0,0,2985
598,0,0,0,0,0,0,0,0,0,0,2990
599,0,0,0,0,0,0,0,0,0,0,2995
600,0,0,0,0,0,0,0,0,0,0,3000
601,0,0,0,0,0,0,0,0,0,0,3005
602,0,0,0,0,0,0,0,0,0,0,3010
603,0,0,0,0,0,0,0,0,0,0,3015
604,0,0,0,0,0,0,0,0,0,0,3020
605,0,0,0,0,0,0,0,0,0,0,3025
606,0,0,0,0,0,0,0,0,0,0,3030
607,0,0,0,0,0,0,0,0,0,0,3035
608,0,0,0,0,0,0,0,0,0,0,3040
609,0,0,0,0,0,0,0,0,0,0,3045
610,0,0,0,0,0,0,0,0,0,0,3050
611,0,0,0,0,0,0,0,0,0,0,3055
612,0,0,0,0,0,0,0,0,0,0,3060
613,0,0,0,0,0,0,0,0,0,0,3065
614,0,0,0,0,0,0,0,0,0,0,3070
615,0,0,0,0,0,0,0,0,0,0,3075
616,0,0,0,0,0,0,0,0,0,0,3080
617,0,0,0,0,0,0,0,0,0,0,3085
618,0,0,0,0,0,0,0,0,0,0,3090
619,0,0,0,0,0,0,0,0,0,0,3095
620,0,0,0,0,0,0,0,0,0,0,3100
621,0,0,0,0,0,0,0,0,0,0,3105
622,0,0,0,0,0,0,0,0,0,0,3110
623,0,0,0,0,0,0,0,0,0,0,3115
624,0,0,0,0,0,0,0,0,0,0,3120
625,0,0,0,0,0,0,0,0,0,0,3125
626,0,0,0,0,0,0,0,0,0,0,3130
627,0,0,0,0,0,0,0,0,0,0,3135
628,0,0,0,0,0,0,0,0,0,0,3140
629,0,0,0,0,0,0,0,0,0,0,3145
630,0,0,0,0,0,0,0,0,0,0,3150
631,0,0,0,0,0,0,0,0,0,0,3155
632,0,0,0,0,0,0,0,0,0,0,3160
633,0,0,0,0,0,0,0,0,0,0,3165
634,0,0,0,0,0,0,0,0,0,0,3170
635,0,0,0,0,0,0,0,0,0,0,3175
636,0,0,0,0,0,0,0,0,0,0,3180
637,0,0,0,0,0,0,0,0,0,0,3185
638,0,0,0,0,0,0,0,0,0,0,3190
639,0,0,0,0,0,0,0,0,0,0,3195
640,0,0,0,0,0,0,0,0,0,0,3200
641,0,0,0,0,0,0,0,0,0,0,3205
642,0,0,0,0,0,0,0,0,0,0,3210
643,0,0,0,0,0,0,0,0,0,0,3215
644,0,0,0,0,0,0,0,0,0,0,3220
645,0,0,0,0,0,0,0,0,0,0,3225
646,0,0,0,0,0,0,0,0,0,0,3230
647,0,0,0,0,0,0,0,0,0,0,3235
648,0,0,0,0,0,0,0,0,0,0,3240
649,0,0,0,0,0,0,0,0,0,0,3245
650,0,0,0,0,0,0,0,0,0,0,3250
651,0,0,0,0,0,0,0,0,0,0,3255
652,0,0,0,0,0,0,0,0,0,0,3260
653,0,0,0,0,0,0,0,0,0,0,3265
654,0,0,0,0,0,0,0,0,0,0,3270
655,0,0,0,0,0,0,0,0,0,0,3275
656,0,0,0,0,0,0,0,0,0,0,3280
657,0,0,0,0,0,0,0,0,0,0,3285
658,0,0,0,0,0,0,0,0,0,0,3290
659,0,0,0,0,0,0,0,0,0,0,3295
660,0,0,0,0,0,0,0,0,0,0,3300
661,0,0,0,0,0,0,0,0,0,0,3305
662,0,0,0,0,0,0,0,0,0,0,3310
663,0,0,0,0,0,0,0,0,0,0,3315
664,0,0,0,0,0,0,0,0,0,0,3320
665,0,0,0,0,0,0,0,0,0,0,3325
666,0,0,0,0,0,0,0,0,0,0,3330
667,0,0,0,0,0,0,0,0,0,0,3335
668,0,0,0,0,0,0,0,0,0,0,3340
669,0,0,0,0,0,0,0,0,0,0,3345
670,0,0,0,0,0,0,0,0,0,0,3350
671,0,0,0,0,0,0,0,0,0,0,3355
672,0,0,0,0,0,0,0,0,0,0,3360
673,0,0,0,0,0,0,0,0,0,0,3365
674,0,0,0,0,0,0,0,0,0,0,3370
675,0,0,0,0,0,0,0,0,0,0,3375
676,0,0,0,0,0,0,0,0,0,0,3380
677,0,0,0,0,0,0,0,0,0,0,3385
678,0,0,0,0,0,0,0,0,0,0,3390
679,0,0,0,0,0,0,0,0,0,0,3395
680,0,0,0,0,0,0,0,0,0,0,3400
681,0,0,0,0,0,0,0,0,0,0,3405
682,0,0,0,0,0,0,0,0,0,0,3410
683,0,0,0,0,0,0,0,0,0,0,3415
684,0,0,0,0,0,0,0,0,0,0,3420
685,0,0,0,0,0,0,0,0,0,0,3425
686,0,0,0,0,0,0,0,0,0,0,3430
687,0,0,0,0,0,0,0,0,0,0,3435
688,0,0,0,0,0,0,0,0,0,0,3440
689,0,0,0,0,0,0,0,0,0,0,3445
690,0,0,0,0,0,0,0,0,0,0,3450
691,0,0,0,0,0,0,0,0,0,0,3455
692,0,0,0,0,0,0,0,0,0,0,3460
693,0,0,0,0,0,0,0,0,0,0,3465
694,0,0,0,0,0,0,0,0,0,0,3470
695,0,0,0,0,0,0,0,0,0,0,3475
696,0,0,0,0,0,0,0,0,0,0,3480
697,0,0,0,0,0,0,0,0,0,0,3485
698,0,0,0,0,0,0,0,0,0,0,3490
699,0,0,0,0,0,0,0,0,0,0,3495
700,0,0,0,0,0,0,0,0,0,0,3500
701,0,0,0,0,0,0,0,0,0,0,3505
702,0,0,0,0,0,0,0,0,0,0,3510
703,0,0,0,0,0,0,0,0,0,0,3515
704,0,0,0,0,0,0,0,0,0,0,3520
705,0,0,0,0,0,0,0,0,0,0,3525
706,0,0,0,0,0,0,0,0,0,0,3530
707,0,0,0,0,0,0,0,0,0,0,3535
708,0,0,0,0,0,0,0,0,0,0,3540
709,0,0,0,0,0,0,0,0,0,0,3545
710,0,0,0,0,0,0,0,0,0,0,3550
711,0,0,0,0,0,0,0,0,0,0,3555
712,0,0,0,0,0,0,0,0,0,0,3560
713,0,0,0,0,0,0,0,0,0,0,3565
714,0,0,0,0,0,0,0,0,0,0,3570
715,0,0,0,0,0,0,0,0,0,0,3575
716,0,0,0,0,0,0,0,0,0,0,3580
717,0,0,0,0,0,0,0,0,0,0,3585
718,0,0,0,0,0,0,0,0,0,0,3590
719,0,0,0,0,0,0,0,0,0,0,3595
720,0,0,0,0,0,0,0,0,0,0,3600
721,0,0,0,0,0,0,0,0,0,0,3605
722,0,0,0,0,0,0,0,0,0,0,3610
723,0,0,0,0,0,0,0,0,0,0,3615
724,0,0,0,0,0,0,0,0,0,0,3620
725,0,0,0,0,0,0,0,0,0,0,3625
726,0,0,0,0,0,0,0,0,0,0,3630
727,0,0,0,0,0,0,0,0,0,0,3635
728,0,0,0,0,0,0,0,0,0,0,3640
729,0,0,0,0,0,0,0,0,0,0,3645
730,0,0,0,0,0,0,0,0,0,0,3650
731,0,0,0,0,0,0,0,0,0,0,3655
732,0,0,0,0,0,0,0,0,0,0,3660
733,0,0,0,0,0,0,0,0,0,0,3665
734,0,0,0,0,0,0,0,0,0,0,3670
735,0,0,0,0,0,0,0,0,0,0,3675
736,0,0,0,0,0,0,0,0,0,0,3680
737,0,0,0,0,0,0,0,0,0,0,3685
738,0,0,0,0,0,0,0,0,0,0,3690
739,0,0,0,0,0,0,0,0,0,0,3695
740,0,0,0,0,0,0,0,0,0,0,3700
741,0,0,0,0,0,0,0,0,0,0,3705
742,0,0,0,0,0,0,0,0,0,0,3710
743,0,0,0,0,0,0,0,0,0,0,3715
744,0,0,0,0,0,0,0,0,0,0,3720
745,0,0,0,0,0,0,0,0,0,0,3725
746,0,0,0,0,0,0,0,0,0,0,3730
747,0,0,0,0,0,0,0,0,0,0,3735
748,0,0,0,0,0,0,0,0,0,0,3740
749,0,0,0,0,0,0,0,0,0,0,3745
750,0,0,0,0,0,0,0,0,0,0,3750
751,0,0,0,0,0,0,0,0,0,0,3755
752,0,0,0,0,0,0,0,0,0,0,3760
753,0,0,0,0,0,0,0,0,0,0,3765
754,0,0,0,0,0,0,0,0,0,0,3770
755,0,0,0,0,0,0,0,0,0,0,3775
756,0,0,0,0,0,0,0,0,0,0,3780
757,0,0,0,0,0,0,0,0,0,0,3785
758,0,0,0,0,0,0,0,0,0,0,3790
759,0,0,0,0,0,0,0,0,0,0,3795
760,0,0,0,0,0,0,0,0,0,0,3800
761,0,0,0,0,0,0,0,0,0,0,3805
762,0,0,0,0,0,0,0,0,0,0,3810
763,0,0,0,0,0,0,0,0,0,0,3815
764,0,0,0,0,0,0,0,0,0,0,3820
765,0,0,0,0,0,0,0,0,0,0,3825
766,0,0,0,0,0,0,0,0,0,0,3830
767,0,0,0,0,0,0,0,0,0,0,3835
768,0,0,0,0,0,0,0,0,0,0,3840
769,0,0,0,0,0,0,0,0,0,0,3845
770,0,0,0,0,0,0,0,0,0,0,3850
771,0,0,0,0,0,0,0,0,0,0,3855
772,0,0,0,0,0,0,0,0,0,0,3860
773,0,0,0,0,0,0,0,0,0,0,3865
774,0,0,0,0,0,0,0,0,0,0,3870
775,0,0,0,0,0,0,0,0,0,0,3875
776,0,0,0,0,0,0,0,0,0,0,3880
777,0,0,0,0,0,0,0,0,0,0,3885
778,0,0,0,0,0,0,0,0,0,0,3890
779,0,0,0,0,0,0,0,0,0,0,3895
780,0,0,0,0,0,0,0,0,0,0,3900
781,0,0,0,0,0,0,0,0,0,0,3905
782,0,0,0,0,0,0,0,0,0,0,3910
783,0,0,0,0,0,0,0,0,0,0,3915
784,0,0,0,0,0,0,0,0,0,0,3920
785,0,0,0,0,0,0,0,0,0,0,3925
786,0,0,0,0,0,0,0,0,0,0,3930
787,0,0,0,0,0,0,0,0,0,0,3935
788,0,0,0,0,0,0,0,0,0,0,3940
789,0,0,0,0,0,0,0,0,0,0,3945
790,0,0,0,0,0,0,0,0,0,0,3950
791,0,0,0,0,0,0,0,0,0,0,3955
792,0,0,0,0,0,0,0,0,0,0,3960
793,0,0,0,0,0,0,0,0,0,0,3965
794,0,0,0,0,0,0,0,0,0,0,3970
795,0,0,0,0,0,0,0,0,0,0,3975
796,0,0,0,0,0,0,0,0,0,0,3980
797,0,0,0,0,0,0,0,0,0,0,3985
798,0,0,0,0,0,0,0,0,0,0,3990
799,0,0,0,0,0,0,0,0,0,0,3995
800,0,0,0,0,0,0,0,0,0,0,4000
801,0,0,0,0,0,0,0,0,0,0,4005
802,0,0,0,0,0,0,0,0,0,0,4010
803,0,0,0,0,0,0,0,0,0,0,4015
804,0,0,0,0,0,0,0,0,0,0,4020
805,0,0,0,0,0,0,0,0,0,0,4025
806,0,0,0,0,0,0,0,0,0,0,4030
807,0,0,0,0,0,0,0,0,0,0,4035
808,0,0,0,0,0,0,0,0,0,0,4040
809,0,0,0,0,0,0,0,0,0,0,4045
810,0,0,0,0,0,0,0,0,0,0,4050
811,0,0,0,0,0,0,0,0,0,0,4055
812,0,0,0,0,0,0,0,0,0,0,4060
813,0,0,0,0,0,0,0,0,0,0,4065
814,0,0,0,0,0,0,0,0,0,0,4070
815,0,0,0,0,0,0,0,0,0,0,4075
816,0,0,0,0,0,0,0,0,0,0,4080
817,0,0,0,0,0,0,0,0,0,0,4085
818,0,0,0,0,0,0,0,0,0,0,4090
819,0,0,0,0,0,0,0,0,0,0,4095
820,0,0,0,0,0,0,0,0,0,0,4100
821,0,0,0,0,0,0,0,0,0,0,4105
822,0,0,0,0,0,0,0,0,0,0,4110
823,0,0,0,0,0,0,0,0,0,0,4115
824,0,0,0,0,0,0,0,0,0,0,4120
825,0,0,0,0,0,0,0,0,0,0,4125
826,0,0,0,0,0,0,0,0,0,0,4130
827,0,0,0,0,0,0,0,0,0,0,4135
828,0,0,0,0,0,0,0,0,0,0,4140
829,0,0,0,0,0,0,0,0,0,0,4145
830,0,0,0,0,0,0,0,0,0,0,4150
831,0,0,0,0,0,0,0,0,0,0,4155
832,0,0,0,0,0,0,0,0,0,0,4160
833,0,0,0,0,0,0,0,0,0,0,4165
834,0,0,0,0,0,0,0,0,0,0,4170
835,0,0,0,0,0,0,0,0,0,0,4175
836,0,0,0,0,0,0,0,0,0,0,4180
837,0,0,0,0,0,0,0,0,0,0,4185
838,0,0,0,0,0,0,0,0,0,0,4190
839,0,0,0,0,0,0,0,0,0,0,4195
840,0,0,0,0,0,0,0,0,0,0,4200
841,0,0,0,0,0,0,0,0,0,0,4205
842,0,0,0,0,0,0,0,0,0,0,4210
843,0,0,0,0,0,0,0,0,0,0,4215
844,0,0,0,0,0,0,0,0,0,0,4220
845,0,0,0,0,0,0,0,0,0,0,4225
846,0,0,0,0,0,0,0,0,0,0,4230
847,0,0,0,0,0,0,0,0,0,0,4235
848,0,0,0,0,0,0,0,0,0,0,4240
849,0,0,0,0,0,0,0,0,0,0,4245
850,0,0,0,0,0,0,0,0,0,0,4250
851,0,0,0,0,0,0,0,0,0,0,4255
852,0,0,0,0,0,0,0,0,0,0,4260
853,0,0,0,0,0,0,0,0,0,0,4265
854,0,0,0,0,0,0,0,0,0,0,4270
855,0,0,0,0,0,0,0,0,0,0,4275
856,0,0,0,0,0,0,0,0,0,0,4280
857,0,0,0,0,0,0,0,0,0,0,4285
858,0,0,0,0,0,0,0,0,0,0,4290
859,0,0,0,0,0,0,0,0,0,0,4295
860,0,0,0,0,0,0,0,0,0,0,4300
861,0,0,0,0,0,0,0,0,0,0,4305
862,0,0,0,0,0,0,0,0,0,0,4310
863,0,0,0,0,0,0,0,0,0,0,4315
864,0,0,0,0,0,0,0,0,0,0,4320
865,0,0,0,0,0,0,0,0,0,0,4325
866,0,0,0,0,0,0,0,0,0,0,4330
867,0,0,0,0,0,0,0,0,0,0,4335
868,0,0,0,0,0,0,0,0,0,0,4340
869,0,0,0,0,0,0,0,0,0,0,4345
870,0,0,0,0,0,0,0,0,0,0,4350
871,0,0,0,0,0,0,0,0,0,0,4355
872,0,0,0,0,0,0,0,0,0,0,4360
873,0,0,0,0,0,0,0,0,0,0,4365
874,0,0,0,0,0,0,0,0,0,0,4370
875,0,0,0,0,0,0,0,0,0,0,4375
876,0,0,0,0,0,0,0,0,0,0,4380
877,0,0,0,0,0,0,0,0,0,0,4385
878,0,0,0,0,0,0,0,0,0,0,4390
879,0,0,0,0,0,0,0,0,0,0,4395
880,0,0,0,0,0,0,0,0,0,0,4400
881,0,0,0,0,0,0,0,0,0,0,4405
882,0,0,0,0,0,0,0,0,0,0,4410
883,0,0,0,0,0,0,0,0,0,0,4415
884,0,0,0,0,0,0,0,0,0,0,4420
885,0,0,0,0,0,0,0,0,0,0,4425
886,0,0,0,0,0,0,0,0,0,0,4430
887,0,0,0,0,0,0,0,0,0,0,4435
888,0,0,0,0,0,0,0,0,0,0,4440
889,0,0,0,0,0,0,0,0,0,0,4445
890,0,0,0,0,0,0,0,0,0,0,4450
891,0,0,0,0,0,0,0,0,0,0,4455
892,0,0,0,0,0,0,0,0,0,0,4460
893,0,0,0,0,0,0,0,0,0,0,4465
894,0,0,0,0,0,0,0,0,0,0,4470
895,0,0,0,0,0,0,0,0,0,0,4475
896,0,0,0,0,0,0,0,0,0,0,4480
897,0,0,0,0,0,0,0,0,0,0,4485
898,0,0,0,0,0,0,0,0,0,0,4490
899,0,0,0,0,0,0,0,0,0,0,4495
900,0,0,0,0,0,0,0,0,0,0,4500
901,0,0,0,0,0,0,0,0,0,0,4505
902,0,0,0,0,0,0,0,0,0,0,4510
903,0,0,0,0,0,0,0,0,0,0,4515
904,0,0,0,0,0,0,0,0,0,0,4520
905,0,0,0,0,0,0,0,0,0,0,4525
906,0,0,0,0,0,0,0,0,0,0,4530
907,0,0,0,0,0,0,0,0,0,0,4535
908,0,0,0,0,0,0,0,0,0,0,4540
909,0,0,0,0,0,0,0,0,0,0,4545
910,0,0,0,0,0,0,0,0,0,0,4550
911,0,0,0,0,0,0,0,0,0,0,4555
912,0,0,0,0,0,0,0,0,0,0,4560
913,0,0,0,0,0,0,0,0,0,0,4565
914,0,0,0,0,0,0,0,0,0,0,4570
915,0,0,0,0,0,0,0,0,0,0,4575
916,0,0,0,0,0,0,0,0,0,0,4580
917,0,0,0,0,0,0,0,0,0,0,4585
918,0,0,0,0,0,0,0,0,0,0,4590
919,0,0,0,0,0,0,0,0,0,0,4595
920,0,0,0,0,0,0,0,0,0,0,4600
921,0,0,0,0,0,0,0,0,0,0,4605
922,0,0,0,0,0,0,0,0,0,0,4610
923,0,0,0,0,0,0,0,0,0,0,4615
924,0,0,0,0,0,0,0,0,0,0,4620
925,0,0,0,0,0,0,0,0,0,0,4625
926,0,0,0,0,0,0,0,0,0,0,4630
927,0,0,0,0,0,0,0,0,0,0,4635
928,0,0,0,0,0,0,0,0,0,0,4640
929,0,0,0,0,0,0,0,0,0,0,4645
930,0,0,0,0,0,0,0,0,0,0,4650
931,0,0,0,0,0,0,0,0,0,0,4655
932,0,0,0,0,0,0,0,0,0,0,4660
933,0,0,0,0,0,0,0,0,0,0,4665
934,0,0,0,0,0,0,0,0,0,0,4670
935,0,0,0,0,0,0,0,0,0,0,4675
936,0,0,0,0,0,0,0,0,0,0,4680
937,0,0,0,0,0,0,0,0,0,0,4685
938,0,0,0,0,0,0,0,0,0,0,4690
939,0,0,0,0,0,0,0,0,0,0,4695
940,0,0,0,0,0,0,0,0,0,0,4700
941,0,0,0,0,0,0,0,0,0,0,4705
942,0,0,0,0,0,0,0,0,0,0,4710
943,0,0,0,0,0,0,0,0,0,0,4715
944,0,0,0,0,0,0,0,0,0,0,4720
945,0,0,0,0,0,0,0,0,0,0,4725
946,0,0,0,0,0,0,0,0,0,0,4730
947,0,0,0,0,0,0,0,0,0,0,4735
948,0,0,0,0,0,0,0,0,0,0,4740
949,0,0,0,0,0,0,0,0,0,0,4745
950,0,0,0,0,0,0,0,0,0,0,4750
951,0,0,0,0,0,0,0,0,0,0,4755
952,0,0,0,0,0,0,0,0,0,0,4760
953,0,0,0,0,0,0,0,0,0,0,4765
954,0,0,0,0,0,0,0,0,0,0,4770
955,0,0,0,0,0,0,0,0,0,0,4775
956,0,0,0,0,0,0,0,0,0,0,4780
957,0,0,0,0,0,0,0,0,0,0,4785
958,0,0,0,0,0,0,0,0,0,0,4790
959,0,0,0,0,0,0,0,0,0,0,4795
960,0,0,0,0,0,0,0,0,0,0,4800
961,0,0,0,0,0,0,0,0,0,0,4805
962,0,0,0,0,0,0,0,0,0,0,4810
963,0,0,0,0,0,0,0,0,0,0,4815
964,0,0,0,0,0,0,0,0,0,0,4820
965,0,0,0,0,0,0,0,0,0,0,4825
966,0,0,0,0,0,0,0,0,0,0,4830
967,0,0,0,0,0,0,0,0,0,0,4835
968,0,0,0,0,0,0,0,0,0,0,4840
969,0,0,0,0,0,0,0,0,0,0,4845
970,0,0,0,0,0,0,0,0,0,0,4850
971,0,0,0,0,0,0,0,0,0,0,4855
972,0,0,0,0,0,0,0,0,0,0,4860
973,0,0,0,0,0,0,0,0,0,0,4865
974,0,0,0,0,0,0,0,0,0,0,4870
975,0,0,0,0,0,0,0,0,0,0,4875
976,0,0,0,0,0,0,0,0,0,0,4880
977,0,0,0,0,0,0,0,0,0,0,4885
978,0,0,0,0,0,0,0,0,0,0,4890
979,0,0,0,0,0,0,0,0,0,0,4895
980,0,0,0,0,0,0,0,0,0,0,4900
981,0,0,0,0,0,0,0,0,0,0,4905
982,0,0,0,0,0,0,0,0,0,0,4910
983,0,0,0,0,0,0,0,0,0,0,4915
984,0,0,0,0,0,0,0,0,0,0,4920
985,0,0,0,0,0,0,0,0,0,0,4925
986,0,0,0,0,0,0,0,0,0,0,4930
987,0,0,0,0,0,0,0,0,0,0,4935
988,0,0,0,0,0,0,0,0,0,0,4940
989,0,0,0,0,0,0,0,0,0,0,4945
990,0,0,0,0,0,0,0,0,0,0,4950
991,0,0,0,0,0,0,0,0,0,0,4955
992,0,0,0,0,0,0,0,0,0,0,4960
993,0,0,0,0,0,0,0,0,0,0,4965
994,0,0,0,0,0,0,0,0,0,0,4970
995,0,0,0,0,0,0,0,0,0,0,4975
996,0,0,0,0,0,0,0,0,0,0,4980
997,0,0,0,0,0,0,0,0,0,0,4985
998,0,0,0,0,0,0,0,0,0,0,4990
999,0,0,0,0,0,0,0,0,0,0,4995
1000,0,0,0,0,0,0,0,0,0,0,5000
1001,0,0,0,0,0,0,0,0,0,0,5005
1002,0,0,0,0,0,0,0,0,0,0,5010
1003,0,0,0,0,0,0,0,0,0,0,5015
1004,0,0,0,0,0,0,0,0,0,0,5020
1005,0,0,0,0,0,0,0,0,0,0,5025
1006,0,0,0,0,0,0,0,0,0,0,5030
1007,0,0,0,0,0,0,0,0,0,0,5035
1008,0,0,0,0,0,0,0,0,0,0,5040
1009,0,0,0,0,0,0,0,0,0,0,5045
1010,0,0,0,0,0,0,0,0,0,0,5050
1011,0,0,0,0,0,0,0,0,0,0,5055
1012,0,0,0,0,0,0,0,0,0,0,5060
1013,0,0,0,0,0,0,0,0,0,0,5065
1014,0,0,0,0,0,0,0,0,0,0,5070
1015,0,0,0,0,0,0,0,0,0,0,5075
1016,0,0,0,0,0,0,0,0,0,0,5080
1017,0,0,0,0,0,0,0,0,0,0,5085
1018,0,0,0,0,0,0,0,0,0,0,5090
1019,0,0,0,0,0,0,0,0,0,0,5095
1020,0,0,0,0,0,0,0,0,0,0,5100
1021,0,0,0,0,0,0,0,0,0,0,5105
1022,0,0,0,0,0,0,0,0,0,0,5110
1023,0,0,0,0,0,0,0,0,0,0,5115
1024,0,0,0,0,0,0,0,0,0,0,5120
1025,0,0,0,0,0,0,0,0,0,0,5125
1026,0,0,0,0,0,0,0,0,0,0,5130
1027,0,0,0,0,0,0,0,0,0,0,5135
1028,0,0,0,0,0,0,0,0,0,0,5140
1029,0,0,0,0,0,0,0,0,0,0,5145
1030,0,0,0,0,0,0,0,0,0,0,5150
1031,0,0,0,0,0,0,0,0,0,0,5155
1032,0,0,0,0,0,0,0,0,0,0,5160
1033,0,0,0,0,0,0,0,0,0,0,5165
1034,0,0,0,0,0,0,0,0,0,0,5170
1035,0,0,0,0,0,0,0,0,0,0,5175
1036,0,0,0,0,0,0,0,0,0,0,5180
1037,0,0,0,0,0,0,0,0,0,0,5185
1038,0,0,0,0,0,0,0,0,0,0,5190
1039,0,0,0,0,0,0,0,0,0,0,5195
1040,0,0,0,0,0,0,0,0,0,0,5200
1041,0,0,0,0,0,0,0,0,0,0,5205
1042,0,0,0,0,0,0,0,0,0,0,5210
1043,0,0,0,0,0,0,0,0,0,0,5215
1044,0,0,0,0,0,0,0,0,0,0,5220
1045,0,0,0,0,0,0,0,0,0,0,5225
1046,0,0,0,0,0,0,0,0,0,0,5230
1047,0,0,0,0,0,0,0,0,0,0,5235
1048,0,0,0,0,0,0,0,0,0,0,5240
1049,0,0,0,0,0,0,0,0,0,0,5245
1050,0,0,0,0,0,0,0,0,0,0,5250
1051,0,0,0,0,0,0,0,0,0,0,5255
1052,0,0,0,0,0,0,0,0,0,0,5260
1053,0,0,0,0,0,0,0,0,0,0,5265
1054,0,0,0,0,0,0,0,0,0,0,5270
1055,0,0,0,0,0,0,0,0,0,0,5275
1056,0,0,0,0,0,0,0,0,0,0,5280
1057,0,0,0,0,0,0,0,0,0,0,5285
1058,0,0,0,0,0,0,0,0,0,0,5290
1059,0,0,0,0,0,0,0,0,0,0,5295
1060,0,0,0,0,0,0,0,0,0,0,5300
1061,0,0,0,0,0,0,0,0,0,0,5305
1062,0,0,0,0,0,0,0,0,0,0,5310
1063,0,0,0,0,0,0,0,0,0,0,5315
1064,0,0,0,0,0,0,0,0,0,0,5320
1065,0,0,0,0,0,0,0,0,0,0,5325
1066,0,0,0,0,0,0,0,0,0,0,5330
1067,0,0,0,0,0,0,0,0,0,0,5335
1068,0,0,0,0,0,0,0,0,0,0,5340
1069,0,0,0,0,0,0,0,0,0,0,5345
1070,0,0,0,0,0,0,0,0,0,0,5350
1071,0,0,0,0,0,0,0,0,0,0,5355
1072,0,0,0,0,0,0,0,0,0,0,5360
1073,0,0,0,0,0,0,0,0,0,0,5365
1074,0,0,0,0,0,0,0,0,0,0,5370
1075,0,0,0,0,0,0,0,0,0,0,5375
1076,0,0,0,0,0,0,0,0,0,0,5380
1077,0,0,0,0,0,0,0,0,0,0,5385
1078,0,0,0,0,0,0,0,0,0,0,5390
1079,0,0,0,0,0,0,0,0,0,0,5395
1080,0,0,0,0,0,0,0,0,0,0,5400
1081,0,0,0,0,0,0,0,0,0,0,5405
1082,0,0,0,0,0,0,0,0,0,0,5410
1083,0,0,0,0,0,0,0,0,0,0,5415
1084,0,0,0,0,0,0,0,0,0,0,5420
1085,0,0,0,0,0,0,0,0,0,0,5425
1086,0,0,0,0,0,0,0,0,0,0,5430
1087,0,0,0,0,0,0,0,0,0,0,5435
1088,0,0,0,0,0,0,0,0,0,0,5440
1089,0,0,0,0,0,0,0,0,0,0,5445
1090,0,0,0,0,0,0,0,0,0,0,5450
1091,0,0,0,0,0,0,0,0,0,0,5455
1092,0,0,0,0,0,0,0,0,0,0,5460
1093,0,0,0,0,0,0,0,0,0,0,5465
1094,0,0,0,0,0,0,0,0,0,0,5470
1095,0,0,0,0,0,0,0,0,0,0,5475
1096,0,0,0,0,0,0,0,0,0,0,5480
1097,0,0,0,0,0,0,0,0,0,0,5485
1098,0,0,0,0,0,0,0,0,0,0,5490
1099,0,0,0,0,0,0,0,0,0,0,5495
1100,0,0,0,0,0,0,0,0,0,0,5500
1101,0,0,0,0,0,0,0,0,0,0,5505
1102,0,0,0,0,0,0,0,0,0,0,5510
1103,0,0,0,0,0,0,0,0,0,0,5515
1104,0,0,0,0,0,0,0,0,0,0,5520
1105,0,0,0,0,0,0,0,0,0,0,5525
1106,0,0,0,0,0,0,0,0,0,0,5530
1107,0,0,0,0,0,0,0,0,0,0,5535
1108,0,0,0,0,0,0,0,0,0,0,5540
1109,0,0,0,0,0,0,0,0,0,0,5545
1110,0,0,0,0,0,0,0,0,0,0,5550
1111,0,0,0,0,0,0,0,0,0,0,5555
1112,0,0,0,0,0,0,0,0,0,0,5560
1113,0,0,0,0,0,0,0,0,0,0,5565
1114,0,0,0,0,0,0,0,0,0,0,5570
1115,0,0,0,0,0,0,0,0,0,0,5575
1116,0,0,0,0,0,0,0,0,0,0,5580
1117,0,0,0,0,0,0,0,0,0,0,5585
